1,440.25,0,0.003295,0.30940372,0.2169169,0.013315222,-0.08185449,26,0.00659,0.12956144,0.001647,34,0.003295,0.003295,40,0.003295,0.003295,-0.21321529,2,0.15312923,0.15276946,40,0.003295,0.004942,-0.12284746,0.09246879,38.3541,0.003295,0.070031084,0.001647,-0.13816084,341.28125,0,0.00659,0.001647,0.001647,0.001647,-0.08086088,0,0.004942,47.201653,0.004942,-0.13095704,0,0.19739,0.003295,0,0.20266734,0.00659,29.461562
1,431.394737,0,0,0.2594939,0.2054934,0.050115578,-0.05210016,26,0.004992,0.05190047,0.003328,33,0.003328,0.004992,38,0.004992,0.003328,-0.15837193,4,0.20656164,0.13693875,36,0.003328,0.004992,-0.07648811,0.09794035,45.259544,0.001664,0.11647771,0.001664,-0.13184027,358.292683,0,0.004992,0.003328,0.001664,0.001664,-0.008970303,0,0.003328,50.519554,0.004992,-0.100739874,0.001664,4.137871,0.003328,0,0.23432383,0.004992,29.688593
1,428.525,0.00165,0.006601,0.36170104,0.21979289,0.030678691,-0.15842754,28,0.006601,-0.08218656,0.00495,42,0.006601,0.006601,40,0.00165,0.00165,-0.1412724,4,0.12932004,0.20257887,41,0.00165,0.00165,-0.057511408,0.009119925,49.881715,0.00165,0.010433676,0.00165,-0.2598887,305.795455,0.00165,0.006601,0.00165,0.00495,0.00165,0.04491556,0,0.00495,40.668293,0.00495,-0.14333892,0.00165,2.618464,0.0033,0,0.15744583,0.00165,30.573202
1,440.425,0,0.001645,0.32073447,0.24893883,0.05208067,-0.014341594,28,0.006579,0.010344937,0.003289,32,0.001645,0.003289,40,0.003289,0.004934,-0.24913737,3,0.13138768,0.2074298,41,0.003289,0.001645,-0.10556141,0.13165444,40.777126,0.001645,0.08567385,0,-0.2509424,344.784314,0,0.004934,0,0.003289,0,-0.004680774,0,0.004934,41.409956,0.003289,-0.10382817,0,3.062975,0.006579,0,0.22683637,0.004934,29.462124
1,427.684211,0,0.001653,0.20297544,0.2161768,0.047037706,-0.103318974,33,0.008264,0.042328753,0.004959,34,0,0.001653,38,0.003306,0.001653,-0.07066982,4,0.06533928,0.082063965,39,0.003306,0.001653,-0.038169894,0.023160202,28.754363,0.008264,0.11645105,0.003306,-0.18462016,311.098039,0,0.001653,0,0.004959,0,0.12031999,0,0.001653,55.206871,0.001653,-0.14887965,0.004959,26.082651,0.001653,0.001653,0.13521208,0.003306,29.573271
1,149.583333,0,0.003984,-0.14663671,0.4224073,-0.04048896,-0.008555586,6,0,-0.101072416,0.003984,13,0.007968,0,12,0.003984,0,-0.20627345,4,-0.06552814,0.37808284,21,0.003984,0,-0.047117602,0.001943355,27.385214,0.003984,0.26702175,0.007968,0.101082936,116.904762,0,0,0.003984,0,0.003984,0.04642796,0.007968,0,22.847656,0.007968,0.16451879,0.003984,17.805447,0,0,0.55032796,0,19.05542
1,150.333333,0,0.003968,0.047607448,0.3040992,0.038904913,0.034272365,6,0,-0.11069066,0.007937,15,0.011905,0,12,0.003968,0,-0.3354724,3,-0.01862931,0.30226257,20,0.003968,0.003968,-0.1061188,0.041378323,24.255599,0.003968,0.24170475,0.003968,0.17055571,114.666667,0,0.003968,0.003968,0,0,-0.17879093,0.003968,0,22.415842,0.007937,0.19642799,0.003968,21.884582,0,0,0.5594517,0,19.124892
1,161.272727,0.003937,0.007874,-0.08244477,0.39325482,-0.025174484,-0.02977237,7,0.003937,-0.02971628,0.003937,12,0.003937,0,11,0.007874,0,-0.27667984,5,-0.013169114,0.35917506,22,0.003937,0,-0.1842532,0.084262304,23.460082,0,0.37856814,0,0.26705134,116.142857,0,0.003937,0,0,0,-0.096125714,0.003937,0,26.713788,0.007874,0.23037635,0.003937,18.117538,0,0,0.566209,0,17.04412
1,153.166667,0,0.007812,-0.008354168,0.35138237,-0.008291665,-0.015016285,8,0.003906,-0.10313197,0.003906,16,0.007812,0,12,0.003906,0,-0.26246116,6,-0.046660606,0.40991434,18,0.003906,0.003906,-0.033347268,0.004081593,24.090543,0.003906,0.32118875,0.003906,0.24563605,130.454545,0,0.003906,0.003906,0,0.003906,-0.13008924,0.003906,0,26.992461,0,0.16811402,0.003906,22.023749,0,0,0.5817694,0.003906,19.342133
1,153,0,0.007812,-0.1033316,0.3696428,-0.026995873,0.07767153,7,0.003906,-0.0932985,0.007812,13,0.003906,0,12,0.003906,0,-0.35177237,5,-0.02320605,0.33274463,19,0.003906,0,-0.098727174,0.019438475,27.880248,0.003906,0.40015084,0.003906,0.1641539,120.769231,0,0.007812,0.003906,0,0,-0.1156314,0.003906,0,25.433296,0.003906,0.22084966,0,18.448855,0.003906,0.003906,0.6868136,0,19.408397
1,144,0,0.003984,0.07493088,0.30903384,0.07739153,0.011196787,10,0,-0.16941498,0.011952,17,0.003984,0.003984,11,0.003984,0.003984,-0.22728983,5,0.041769646,0.33859426,22,0.003984,0,-0.02887604,-0.036558338,24.672798,0,0.2895251,0.003984,0.24456239,111.071429,0,0.003984,0.003984,0,0,0.004434729,0.003984,0,25.059339,0,0.18502602,0,18.329027,0,0,0.62303436,0,19.490626
1,152.333333,0,0.007874,-0.03091298,0.2611062,0.015842304,-0.022710185,12,0.003937,0.07246412,0.003937,11,0,0,12,0.003937,0,-0.27508527,6,-0.028975071,0.22672448,18,0,0,-0.09562674,0.05713199,28.473862,0.003937,0.23136432,0.003937,0.14790344,125.916667,0,0,0,0.003937,0.003937,-0.05060548,0.003937,0,24.649,0.003937,0.12539925,0.003937,18.609829,0,0.003937,0.596023,0,19.066239
1,150.333333,0.003968,0.003968,-0.02371485,0.34265918,0.065287605,0.04345,5,0.003968,-0.023668792,0.007937,10,0.011905,0.003968,12,0.003968,0.003968,-0.3345176,5,-0.07723589,0.2679374,23,0.003968,0.003968,-0.10052878,-0.031504713,24.971011,0,0.34158203,0.003968,0.15304756,125.888889,0,0.003968,0,0,0,-0.019851053,0.007937,0,23.843379,0,0.14881402,0.007937,18.257984,0,0.003968,0.6491353,0,19.124892
